Unnamed: 0,Review,place
,"I was fortunate to talk a long walk along the famous ""RK Beach"" during my recent stay. It was invigorating as well as relaxing. Appreciable efforts have been made by the city administration (GVMC, in particular) to bring up the beach, especially after the debilitating Hud-Hud Cyclone of 2014. I strongly recommend a walk along the RK Beach for all visitors and resident of Visakhapatnam, especially to catch a glimpse of sun rise and sun set.",RK Beach
,Nice place but very crowded,RK Beach
,"RK beach is the place we were taken all our childwood times when we come from srikakulam district. So lot of childhood memories. However this time we felt it was too over crowded, We were there on Sunday and there was not place to stand or go around. The weather is so hot I guess everybody comes to RK beach...The govt should try to keep it little bit more cleaner as we saw many people from other states were there in the city.",RK Beach
,One of the best places in vizag,RK Beach
,"R.K beach is one of the best places in vizag. I have envy about vizag people for having this place. For entertainment vizag people need not to go anywhere. Only R.K beach is the best entertainment for all types. Jogging, horse riding, beach way shopping, family visiting all purposes can get from this place...",RK Beach
,Feel of refreshment,RK Beach
,enjoyed alot that night that is December 31st night. I'm really feeling very happy over there because there were tons of people enjoying there. And we always preferred this park. We are going at least once in a week.,RK Beach
,A beautiful beach,RK Beach
,"The most beautiful part of vishakapatanm.The stretch of the Ramakrishna beach all the way to Rushikonda and beyond is a beautiful drive at any time of the day .
Although crowded in the evenings and more so in the summers it is still a breath of fresh air to sit around and hear the waves lash against the sand and watch the ships as they gently bob in the water .
A most beautiful place to see the sunrise. The beach is closed to vehicular traffic to give unrestricted and safe area for morning walkers .If in vizag for the first time then stay in one of the hotels on the beach side and enjoy the morning walk.",RK Beach
,Good view of ships.,RK Beach
,"Good beach with a great view of ships. Scenic view of Bay of Bengal.
All eatables are available at the shore. Children's play area and beautiful gardens are there at the shore.",RK Beach
,Beautiful and crowded,RK Beach
,I went just before it rains the scenery was soo beautiful such as I never saw such a beautiful scenere but the beach is not maintained well no gaurds just when I went an aunt slip in the ocean one of the visitor rescue her . so we should take care when going in to water especally on to the ocean rocks which are really slipery,RK Beach
,RK beach the scenic beach,RK Beach
,"In the summer with nice breeze and cherishing waves, we have spend hours together on the natural scenic beach...",RK Beach
,The best place in Vizag,RK Beach
,"A long curved stretch with many a place to dig in and sit on a cool evening.
Lots of food and stay options all along.
Free parking all along.
Wonderful either early morning or in the evening.
This place is a favourite with locals and tourists alike.",RK Beach
,You can't miss it even if you want to.,RK Beach
,"This is like the heart and center of vizag. You would anyways pass by this beach even if you don't stop and get down to the beach itself. It's one of the most visited beach. Some parts of this beach are quite and relaxing and other parts are full of people. You can always see the sunrise on this beach. It's breathtaking. Also, if you are a foodie and like to try 'Street food', try the different kinds of 'besan pakodiya'(vegetables dipped in gram flour and then fried).. Yummmm...",RK Beach
,I am from visakhapatnam,RK Beach
,If u visit vizag and want to visit RK Beach the best time is morning 0530 to 0730 . During this timet the road between RK Beach and Park hotel is a no vehicle zone. Local people use this road for jogging . you can have a good view of sunrise . If u are a skater u can skate on the road. If u want to cycle u can collect a bicycle from corporation swimming for free by submitting a identity card . No vehicular pollution/sounds and less crowd . Dont forget to take camera to capture sunrise with fishing catamarans. But if u want to visit submarine and visakha museum u need to check the timings and visit once again in the evening,RK Beach
,Risk to swim,RK Beach
,"Please avoid swimming and playing in water at this regions because this location sea force is more. Due to this some attractive force will pull you inside.I visited this place more than 1000 times.defenately for your safety please avoid avoid swimming,

This place you can buy shells and craft articles , famous kalika temple,fish aquarium..
Enjoy your trip
..",RK Beach
,R.K.BEACH - The jewel of Vizag,RK Beach
,Excellent beach in Visakhapatnam. Very good connectivity from all parts of Visakhapatnam. It is crowdy but neat and clean,RK Beach
,The local Marine Drive!!,RK Beach
,"The beach covers a great length and can b impressive on a walk along the cemented footpath. For a traveler like me, it reminded me much of the Mumbai marine drive. The beach is comparatively clean and comfortable. As a solo traveler the place offered me security and comfort. Families, couples and singles.. u can find them all. The beach has some big hotels in the backdrop. Recommended on a good evening visit!",RK Beach
,Relaxing for the residents,RK Beach
,"relaxing for the residents in the evening but as tourist, i felt RK beach is a little bit more congested.The footpaths are a bit more crowded with peoples and vendors.Sitting places are made for visitors alongside the footpath. However Submarine museum are located around the RK beach.
Extremely long coastline makes it a fascinating looking beach.",RK Beach
,Best beach to relax,RK Beach
,One of the best beach to sit and relax in the evenings. Very clean beach. Nice surroundings. You can also visit submarine museum. Good to visit with children,RK Beach
,Nice place,RK Beach
,"Good place to relax in the evenings! A good wind blows in the evening which is pretty relaxing!
The roads and area is well maintained and developed after the international fleet review! So feels pretty good!
Few good restaurants and coffee house across the road are available!
There is nothing much to do in vizag! So if u r bored then go and sit here in the evenings",RK Beach
,Nice place,RK Beach
,"I place of bay of Bengal to see and enjoy ...

Evening time is good time here.
Had a fun and enjoyed a lot...............",RK Beach
,Picturesque promenade,RK Beach
,"R.K. Beach is one of the most favorite places among local people. It's nice to walk along the clean beach in the evening, listening to the waves and enjoying the beauty of nature",RK Beach
