Review,Place
"Journey to the falls is painful, roads are messy , narrow and with a lot of ups and downs, be patient to visit. Waterfalls are enjoyable, you need to be very careful with the slippery rocks.",Ananthagiri Waterfalls
Superb experience in Ananthagiri Hills roads And Ananthagiri Hills water falls was pretty cool i have no words for to explore about Ananthagiri Hills 🥵🥵🥵❤️#all should visit this for sure😊🤩😍 …,Ananthagiri Waterfalls
Nice place... Easy to go.. we enjoyed a lot with friends.. slippery area..be careful while walking.. don't do or take any risky steps.. it might be dangerous.. good experience..,Ananthagiri Waterfalls
Nice place to visit. You can have a bath if the water inflow is huge. Good place has places to change dress. Parking fee alone.,Ananthagiri Waterfalls
Place where you can have best fun and can see good sight of Ananthagiri hills... The water flows to Thatipudi reservoir.. So it have the other name as Thatipudi water falls,Ananthagiri Waterfalls
I visited here during last week of jan.. Was totally Disatsified.. The water flow was minimal and colour was also poor,Ananthagiri Waterfalls
Is very good apples and it's very big waterfalls is looking beautiful there is one scenery viewpoint and also there is a gun shoot and archery Shooter points are available is good game and enjoy a lot thank you,Ananthagiri Waterfalls
Best time to visit here would be monsoon... But even in November.. there was a small flow. Q MUST include on trip to Araku,Ananthagiri Waterfalls
It is nice place for relaxing and playing in water with friends and family...view also good,Ananthagiri Waterfalls
A good place to visit. The waterfall was also good. But driving the car was an adventure ride.,Ananthagiri Waterfalls
"Stepped hill water fall... For enjoyment okay same as risk also be careful....top view nice for photos....near by gun shooting, bongu chicken also available .",Ananthagiri Waterfalls
We had a great time here!! The waterfalls are beautiful. Nature is so healing 💫 …,Ananthagiri Waterfalls
"Must visit place near  araku Valley..parking fee they are charging.. not recommended for kids and aged people..der is no safety precautions.
...just one time watch..",Ananthagiri Waterfalls
"Best place for picnic and visit , you will be here for view all the waterfalls and live here the entire day.",Ananthagiri Waterfalls
"Nice place, With full of Greenary environment.
So peaceful..",Ananthagiri Waterfalls
Very nice water falls natural beauty. Enjoyed a lot with kids.,Ananthagiri Waterfalls
"Good place to visit after monsoon , starting of winter nice place to njoy with friends and family members",Ananthagiri Waterfalls
Oh man the road to these falls was troublesome and have to pay to park our vehicles otherwise a nice view of the waterfall.,Ananthagiri Waterfalls
loved it..but it is not so big...just a small water fall,Ananthagiri Waterfalls
Which is one of the best water falls with good locations and very buerifulll secnerirs and we can find near to Hyderabad in the weekend we can chill with our friends and family asa well but the stay is only the problem we can find the more …,Ananthagiri Waterfalls
"Best place for nature lovers. You can enjoy scenic views, trekking, water falls and bamboo chicken 🐔😋. Clam and quite place. …",Ananthagiri Waterfalls
Very beautiful place amidst the serene quiet nature. Connecting road is also a thrill. Sound of the water falls can be heard from far. Water is looking white like milk.,Ananthagiri Waterfalls
"The view is amazing, one can sit there for hours and long. You also get chicken roast there on sticks for ₹20-30.",Ananthagiri Waterfalls
We went in December. It was jst a small stream and much less of a waterfall.,Ananthagiri Waterfalls
It's a good point to visit once if you are travelling Aruku or Burra Caves. You need to take an auto to go there. 4 wheelers aren't allowed due to bridge construction. …,Ananthagiri Waterfalls
Must try coffee and local spices near thee waterfall.,Ananthagiri Waterfalls
The view is awesome. There is a small view point bridge which is great but the steel guarding at the sides is weak and probably could slip from there if it breaks.,Ananthagiri Waterfalls
"Truly not a good waterfall, scenic view was nice",Ananthagiri Waterfalls
This waterfalls is a must visit place. You will be enjoying the view. For nature lovers it's the best spot,Ananthagiri Waterfalls
It has a narrow stream of water in winter. The natural beauty is very good though the connecting  road is bad.,Ananthagiri Waterfalls
Waterfalls is nice. Don't go with more expectations. There is around 150 steps to go near waterfalls.,Ananthagiri Waterfalls
Nice waterfall I visit during January end. Heard that other waterfall dried out.,Ananthagiri Waterfalls
Small waterfall but it's beautiful . U have to pay high amount to go there . It is located in a small village which don't have any much facilities  but nice place to visit if u are a nature lover.,Ananthagiri Waterfalls
Water flow was very less. Good to visit in rainy season. U will enjoy when waterflow is heavy. Everything was under construction.,Ananthagiri Waterfalls
"great viewing point. not far from borra caves. do buy coffee powder and grains, honey and spices from local people there. interacting with locals was the best experience. they speak telugu and oriya languages. slippery near the water falls so please be careful. happy touring.",Ananthagiri Waterfalls
"Nice place
Cool breeze s
Best place to spend 2-3 hrs",Ananthagiri Waterfalls
Very nice coffee gardens and Ghat road view,Ananthagiri Waterfalls
Good place to visit,Ananthagiri Waterfalls
Nice place to enjoy.... If u go with family r friends..,Ananthagiri Waterfalls
Great Place. As usual amused of the nature's beauty again.,Ananthagiri Waterfalls
Nature's Waterfall is an excellent place to visit by one and all. The only wrong thing happening here is local Exploitation. Already we had been exploitated by the  Araku cab drivers from minimum 3000 rupees per day to max 5000 per day for …,Ananthagiri Waterfalls
"Though waterfall is very low, viewpoint is attractive!..",Ananthagiri Waterfalls
A small stream in the ARAKU VALLEY region with view point and 50 mt walking,Ananthagiri Waterfalls
Its a waterfall which looks like a big tank leakage .. nobody can njoy there as  a slight water running through the rocks only .. isu ggest not to go theree.. waste of money...,Ananthagiri Waterfalls
Calm and quite pleasant place you may stay here for few hours.,Ananthagiri Waterfalls
Maybe the wrong season to visit. Barely any water flow.  Location needs some basic off-road driving skills :).  Could be made really nice.,Ananthagiri Waterfalls
YOU HAVE TO MOVE DOWN A NUMBER OF STEOS TO REACH. DONT EXPECT THE WATER TO BE COOL,Ananthagiri Waterfalls
Water fall is not good its like a mini dam..but the scenic beauty around it is awesome,Ananthagiri Waterfalls
It is usually seen in this train journey that monkeys are fighting for food supplied by the passengers of the train.,Ananthagiri Waterfalls
"Visit before araku, awsome cold water for bath.",Ananthagiri Waterfalls
Beautiful place. Visited during monsoon - August,Ananthagiri Waterfalls
Very good waterfall. Good looking. Not much dangerous. We don't have enough place to swim in that water. But it is suitable for bathing.,Ananthagiri Waterfalls
"GOOD view , must visit",Ananthagiri Waterfalls
"Best Place to Clear Tensions... And Just 10rs Charged at Starting point of this waterfalls. and No Food Available there.. Exemption Chips Chocolates, Biscuits.. Food Available at Ananthagiri",Ananthagiri Waterfalls
Location and scenic beauty is extraordinary. A place which must be visited.,Ananthagiri Waterfalls
Enjoyed a lot with friends,Ananthagiri Waterfalls
"You can take shower here.
Rocks are slippery need to be very careful.
I have read this before going there, even though careful, still slipped and got hurt.",Ananthagiri Waterfalls
Waterfalls near aruku can spend some time observing scenic view,Ananthagiri Waterfalls
Awesome. Loved it. But the roads re very bad.,Ananthagiri Waterfalls
One of the best Waterfalls to visit near Araku,Ananthagiri Waterfalls
This is one of the place to visit with children to enjoy. parking a and wash Rooms were in Iimited number.,Ananthagiri Waterfalls
"Liked the view and the falls, in foggy conditions it looks more beautiful.",Ananthagiri Waterfalls
Nice water falls .we enjoyed a lot,Ananthagiri Waterfalls
It 's cool place and very pleasant atmosphere.,Ananthagiri Waterfalls
We'll get tired before reaching it but eventually we will be refreshed after reaching it.,Ananthagiri Waterfalls
jawdropping view heavelny scenary good hangout place with waterfalls,Ananthagiri Waterfalls
"Not a big waterfall,don't go with big expectations..We have take down the steps to reach the place.Be careful",Ananthagiri Waterfalls
"Nice place, here you can take bath in the waterfalls",Ananthagiri Waterfalls
Ok not bad... Washrooms should be available especially for ladies..,Ananthagiri Waterfalls
Waterfall is pretty good between lush green hills. Ample parking available and very near to waterfall.,Ananthagiri Waterfalls
I guess I have visited in off season so water was very less. Din find it very attractive.,Ananthagiri Waterfalls
nothing much to see. just a normal water stream flowing down.,Ananthagiri Waterfalls
"Welcome guys....
We had a visit to Ananthagiri waterfals which is situated in Andhrapradesh visakhapatanam district near Araku valley. …",Ananthagiri Waterfalls
In winter the water falls becomes very narrow. The site scene is very beautiful but the road is very bad.,Ananthagiri Waterfalls
"Water isn't clean, only for the view.",Ananthagiri Waterfalls
"It's not even a fall, it is just a flow. Water are very dirty   and it's not a pleasant place to enjoy with friends or family.",Ananthagiri Waterfalls
Nice place to njoy,Ananthagiri Waterfalls
Beautiful falls located in between birra caves station and saraku station.,Ananthagiri Waterfalls
We had a wonderful experience...and the view is awesome,Ananthagiri Waterfalls
There is no water in the waterfalls but u can go for sightseeing,Ananthagiri Waterfalls
Not worth of visiting...road is bad,Ananthagiri Waterfalls
This is an excellent place to visit. Good climate. Feeling Peace and love,Ananthagiri Waterfalls
This is a small waterfall but has a good scope for development. Plastic covered most of the parts. A beautiful scenic view can be seen from this place. Water is completely polluted along with the land. Government should take care of this immediately to save this natural beauty.,Ananthagiri Waterfalls
"Much hyped- just so so, try this if you left with no option to kill time.",Ananthagiri Waterfalls
"Average place, very less water",Ananthagiri Waterfalls
"Nice place but remotely accessible. Locals have blocked the way for vehicles. You can reach either by walk which is around 1km from blockade or you can locals auto to reach the place. But I will tell even though the water flow is very weak it's a good place to visit. Pleasant weather, many step irrigation farms",Ananthagiri Waterfalls
Good but low water in this time,Ananthagiri Waterfalls
Its very nice place for viewing the natural scenery and water fall .,Ananthagiri Waterfalls
Wonderful place to visit. But visit this place in rainy season so that attracts more,Ananthagiri Waterfalls
I am giving this rating purely based on time I had gone here. I visited this place in March and so there was no water in the falls. May be in the rainy seasons this would be a nice place to visit. U can even get down from steps and play in water. So you can enjoy with your friends if u come here in rainy season.,Ananthagiri Waterfalls
